Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	library_modality	lane	sample_index	pool
SRR19412156	2022-05-25 23:19:20	2022-05-25 22:43:52	5063800	648166400	5063800	128	185		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412156/SRR19412156.lite.1	SRX15466463	KD8_seq1_p3_sgRNA_19_S20_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	0083B3D891F2E37ECA0F0BDED8CC1CB5	270882EB7FCC3DE67C2986B72BEBEAB8	sgRNA	UNKNOWN	S20	p3
SRR19412157	2022-05-25 23:19:20	2022-05-25 23:00:30	55543369	7109551232	55543369	128	2185		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412157/SRR19412157.lite.1	SRX15466462	KD8_seq2_p3_mRNA_19_S20_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	6A245416F383E268AAB2C79FCA35EF01	6C7EFC4A9CECFCBA4DEA1E716FE2DA53	mRNA	UNKNOWN	S20	p3
SRR19412158	2022-05-25 23:58:59	2022-05-25 23:33:08	53073945	6793464960	0	128	2023		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412158/SRR19412158.lite.1	SRX15466461	KD8_seq1_p3_mRNA_18_S19_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	6C53C8734A135C56652E80E94B68B7EE	53E378ADBF68EC55032C4DCCEB78AB82	mRNA	UNKNOWN	S19	p3
SRR19412159	2022-05-25 23:19:20	2022-05-25 22:42:54	2444541	312901248	2444541	128	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412159/SRR19412159.lite.1	SRX15466460	KD8_seq2_p3_sgRNA_17_S18_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	FCEB22535FAC0289FE0DF5069FA67438	C6D0C04881BFFE62739CA6D3B1EBEEC3	sgRNA	UNKNOWN	S18	p3
SRR19412160	2022-05-25 23:19:20	2022-05-25 22:52:19	28661316	3668648448	28661316	128	1078		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19412/SRR19412160/SRR19412160.lite.1	SRX15466459	KD8_seq1_p2_mRNA_62_S63_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	65A06ADEA506C018F359F6867E97F955	DD4105BE3A1CC935EF3E69DA40F475F7	mRNA	UNKNOWN	S63	p2
SRR19412161	2022-05-25 23:19:20	2022-05-25 22:42:50	2444146	312850688	2444146	128	91		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19412/SRR19412161/SRR19412161.lite.1	SRX15466458	KD8_seq2_p3_sgRNA_17_S18_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	1603641AFEFF9519F6713F85EA3CDF88	00C286807EFF50D76269A4522A5E9517	sgRNA	UNKNOWN	S18	p3
SRR19412162	2022-05-25 23:19:20	2022-05-25 22:42:40	2435557	311751296	2435557	128	90		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412162/SRR19412162.lite.1	SRX15466457	KD8_seq2_p3_sgRNA_17_S18_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	C97875437C65131C86722B5305C2906B	347CE7AA6FBC6E66F58890EB197B4477	sgRNA	UNKNOWN	S18	p3
SRR19412163	2022-05-25 23:19:20	2022-05-25 22:42:50	2475125	316816000	2475125	128	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412163/SRR19412163.lite.1	SRX15466456	KD8_seq2_p3_sgRNA_17_S18_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	4BE36706AAC7AD6AA9C90004D41335D5	0C2200FAB8305BB1CFC7C434350AC90B	sgRNA	UNKNOWN	S18	p3
SRR19412164	2022-05-25 23:19:20	2022-05-25 22:42:53	2399976	307196928	2399976	128	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19412/SRR19412164/SRR19412164.lite.1	SRX15466455	KD8_seq1_p3_sgRNA_17_S18_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	24259219A8432FFF84A810F61211EB52	DF8EA86D9E5D2E9477DCC9D5A7F9EC0F	sgRNA	UNKNOWN	S18	p3
SRR19412165	2022-05-25 23:19:20	2022-05-25 22:42:47	2398885	307057280	2398885	128	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412165/SRR19412165.lite.1	SRX15466454	KD8_seq1_p3_sgRNA_17_S18_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	3104F0E45E96E20E4A901744AF059D09	7A72A4FD7A5B558F9FBF88BBAD3FFADC	sgRNA	UNKNOWN	S18	p3
SRR19412166	2022-05-25 23:19:20	2022-05-25 22:42:26	2398203	306969984	2398203	128	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19412/SRR19412166/SRR19412166.lite.1	SRX15466453	KD8_seq1_p3_sgRNA_17_S18_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	115E16710650D966683461F1925B99A4	C99B1A42B24B1B21389F9CD1BF1E0980	sgRNA	UNKNOWN	S18	p3
SRR19412167	2022-05-25 23:19:20	2022-05-25 22:42:42	2454102	314125056	2454102	128	91		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19412/SRR19412167/SRR19412167.lite.1	SRX15466452	KD8_seq1_p3_sgRNA_17_S18_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	1B73313B0B52B7A45EF64C18FCE3D89E	5C7C93F5239E912166A5D2826ACF44B0	sgRNA	UNKNOWN	S18	p3
SRR19412168	2022-05-25 23:19:20	2022-05-25 22:59:28	53491611	6846926208	53491611	128	2022		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412168/SRR19412168.lite.1	SRX15466451	KD8_seq2_p3_mRNA_17_S18_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	F7DE0E0F21F7A59F9829659924E9502A	4B62119C9BAE9CD0CCE99A3CF9144557	mRNA	UNKNOWN	S18	p3
SRR19412169	2022-05-25 23:19:20	2022-05-25 23:01:16	53680431	6871095168	53680431	128	2040		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412169/SRR19412169.lite.1	SRX15466450	KD8_seq2_p3_mRNA_17_S18_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	702F71BDE17FB21E329C1280D76EE54D	3F5D7019255629F633247DCB8FFBF605	mRNA	UNKNOWN	S18	p3
SRR19412170	2022-05-25 23:19:20	2022-05-25 22:57:58	53759870	6881263360	53759870	128	2044		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412170/SRR19412170.lite.1	SRX15466449	KD8_seq2_p3_mRNA_17_S18_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	1F6F580DC96D34EF9AA2A1B99AFF3C78	1ABEE33C367276EB53DC786D5CAE2794	mRNA	UNKNOWN	S18	p3
SRR19412171	2022-05-25 23:19:20	2022-05-25 22:53:56	28694689	3672920192	28694689	128	1067		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412171/SRR19412171.lite.1	SRX15466448	KD8_seq1_p2_mRNA_62_S63_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	84E2DAA55C5799991DFB2D6F08AF4C72	926A4C3748290CBBB9187A841BA551AD	mRNA	UNKNOWN	S63	p2
SRR19412172	2022-05-25 23:19:20	2022-05-25 23:02:03	54107533	6925764224	54107533	128	2079		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412172/SRR19412172.lite.1	SRX15466447	KD8_seq2_p3_mRNA_17_S18_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	953513F1967384A2003F23165F85ACBB	386444C4CEE05C24FF196D44634DE6E6	mRNA	UNKNOWN	S18	p3
SRR19412173	2022-05-25 23:19:20	2022-05-25 22:58:24	54727155	7005075840	54727155	128	2065		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412173/SRR19412173.lite.1	SRX15466446	KD8_seq1_p3_mRNA_17_S18_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	11B8DCD587840A265EB3FF62B4D6E7B4	3DDCA1FF7503A2C18D39AC7284930514	mRNA	UNKNOWN	S18	p3
SRR19412174	2022-05-25 23:19:20	2022-05-25 22:59:36	54593073	6987913344	54593073	128	2072		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412174/SRR19412174.lite.1	SRX15466445	KD8_seq1_p3_mRNA_17_S18_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	1ABA38BC2A63E588C126F475F11EB4C6	9E68DCF51A65EBC735C5F8CF46F0A7B5	mRNA	UNKNOWN	S18	p3
SRR19412175	2022-05-25 23:19:20	2022-05-25 23:07:12	54506331	6976810368	54506331	128	2061		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412175/SRR19412175.lite.1	SRX15466444	KD8_seq1_p3_mRNA_17_S18_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	4CADA99534294D2FEDAD37F5BD7ECECC	2FFA2DF7915B454051FDB5E626A58525	mRNA	UNKNOWN	S18	p3
SRR19412176	2022-05-25 23:19:20	2022-05-25 23:00:18	54486764	6974305792	54486764	128	2065		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412176/SRR19412176.lite.1	SRX15466443	KD8_seq1_p3_mRNA_17_S18_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	96B7F7DF2527282B691970198497C935	571447AE7993776DA77F0FC8C352E1CD	mRNA	UNKNOWN	S18	p3
SRR19412177	2022-05-25 23:19:29	2022-05-25 22:42:50	2151590	275403520	2151590	128	77		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412177/SRR19412177.lite.1	SRX15466932	KD8_seq2_p2_sgRNA_61_S35_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	27799FF51A209A963A997B4530B40FE4	6CD9ABF367CADB89DC36BDE0781A68E9	sgRNA	UNKNOWN	S35	p2
SRR19412178	2022-05-25 23:19:29	2022-05-25 22:43:35	4929028	630915584	4929028	128	183		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412178/SRR19412178.lite.1	SRX15466931	KD8_seq2_p3_sgRNA_14_S15_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	7798DA4A6B2C8C66E1170FDA7BB617A9	512025ACCE73A2566D411E1A5A1AA1FD	sgRNA	UNKNOWN	S15	p3
SRR19412179	2022-05-25 23:19:29	2022-05-25 22:43:51	4764795	609893760	4764795	128	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412179/SRR19412179.lite.1	SRX15466930	KD8_seq1_p3_sgRNA_14_S15_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	17FEAC89347B82F1DEB5E9240E08B186	751EE1B2330F52152D395FD16B8D06EA	sgRNA	UNKNOWN	S15	p3
SRR19412180	2022-05-25 23:19:29	2022-05-25 22:43:50	4776661	611412608	4776661	128	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412180/SRR19412180.lite.1	SRX15466929	KD8_seq1_p3_sgRNA_14_S15_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	475FE4C4B70F54D1D885E651ACA1E1DE	A2D5B3F5CF53FAD5C0155D1C308C6F17	sgRNA	UNKNOWN	S15	p3
SRR19412181	2022-05-25 23:19:29	2022-05-25 22:43:22	4771648	610770944	4771648	128	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412181/SRR19412181.lite.1	SRX15466928	KD8_seq1_p3_sgRNA_14_S15_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	493F25F9336AC134A2DA238DF7597BE6	9DE31E7B002AF3A6986BD681803B0C5B	sgRNA	UNKNOWN	S15	p3
SRR19412182	2022-05-25 23:19:29	2022-05-25 22:43:44	4896811	626791808	4896811	128	181		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412182/SRR19412182.lite.1	SRX15466927	KD8_seq1_p3_sgRNA_14_S15_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	93F2646700F6559D0D4BCA7D798A5343	5CAE8A8E7FD312F1756D0E83556880FE	sgRNA	UNKNOWN	S15	p3
SRR19412183	2022-05-25 23:19:29	2022-05-25 22:58:58	48919274	6261667072	48919274	128	1856		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412183/SRR19412183.lite.1	SRX15466926	KD8_seq2_p3_mRNA_14_S15_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	2282EDC82167B09904D29E0A3FF8D59B	8404FFF47201E894BE98773BDA22742A	mRNA	UNKNOWN	S15	p3
SRR19412184	2022-05-25 23:19:29	2022-05-25 22:59:48	48734189	6237976192	48734189	128	1839		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412184/SRR19412184.lite.1	SRX15466925	KD8_seq2_p3_mRNA_14_S15_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	A7E72222852C2834CBC9473BE5D655B5	20F4574BF53FF2BBD4BB4A874A19DAA1	mRNA	UNKNOWN	S15	p3
SRR19412185	2022-05-25 23:19:29	2022-05-25 23:01:47	48985351	6270124928	48985351	128	1860		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19412/SRR19412185/SRR19412185.lite.1	SRX15466924	KD8_seq2_p3_mRNA_14_S15_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	F0CCC204B8A6B3057647DC20746CF042	10B6D80125451BF370DFD2E9D5D2367E	mRNA	UNKNOWN	S15	p3
SRR19412186	2022-05-25 23:19:29	2022-05-25 23:00:53	49410953	6324601984	49410953	128	1896		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412186/SRR19412186.lite.1	SRX15466923	KD8_seq2_p3_mRNA_14_S15_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	83842AEB621E90A6E380598CB4A6A8D0	48F99D340ADFD103AF0F80946A18CFD3	mRNA	UNKNOWN	S15	p3
SRR19412187	2022-05-25 23:19:29	2022-05-25 23:07:36	50010372	6401327616	50010372	128	1885		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412187/SRR19412187.lite.1	SRX15466922	KD8_seq1_p3_mRNA_14_S15_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	03066C803A2B649806C82FB3C48A5F2A	9E89C7243D3C77F9F2541254581A98AD	mRNA	UNKNOWN	S15	p3
SRR19412188	2022-05-25 23:19:29	2022-05-25 22:42:48	2159693	276440704	2159693	128	77		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412188/SRR19412188.lite.1	SRX15466921	KD8_seq2_p2_sgRNA_61_S35_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	2ADDB4C971EACAEE8672B1CDC43B188B	3E6C47709E55B5BA14619C8403D35318	sgRNA	UNKNOWN	S35	p2
SRR19412189	2022-05-25 23:58:59	2022-05-25 23:01:21	49835489	6378942592	49835489	128	1882		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19412/SRR19412189/SRR19412189.lite.1	SRX15466920	KD8_seq1_p3_mRNA_14_S15_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	96B9F048684235C468F8B37BB945A273	DC66A48E3163FE198E624FC1860BF190	mRNA	UNKNOWN	S15	p3
SRR19412190	2022-05-25 23:19:29	2022-05-25 22:57:54	49895374	6386607872	49895374	128	1891		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19412/SRR19412190/SRR19412190.lite.1	SRX15466919	KD8_seq1_p3_mRNA_14_S15_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	EB673A66AD7A7B1FFAFDA67ECEB7A1F2	4FD0543E73DF5AB07EAEB611C599EC71	mRNA	UNKNOWN	S15	p3
SRR19412191	2022-05-25 23:19:29	2022-05-25 23:05:06	55977684	7165143552	55977684	128	2177		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19412/SRR19412191/SRR19412191.lite.1	SRX15466918	KD8_seq2_p3_mRNA_11_S12_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	24C383B47684C07CBCD99C32AF84BA26	5E1AA22CBA7916CB32629942AD11640A	mRNA	UNKNOWN	S12	p3
SRR19412192	2022-05-25 23:19:29	2022-05-25 22:59:04	56185783	7191780224	56185783	128	2164		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19412/SRR19412192/SRR19412192.lite.1	SRX15466917	KD8_seq1_p3_mRNA_11_S12_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13118566	SAMN28561242	simple	9606	Homo sapiens	K562_day_8_genome_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1426757		public	FF14911955FC371B552C183C58D9063F	D64A0D6D2A99DF0E11EC0645F4A565FD	mRNA	UNKNOWN	S12	p3
